# observatory_id year lat lon element value sigma bias
CC  1.96150E+03   7.77166E+01   1.04283E+02   Y  1.24888E+03   3.80000E+00  -9.05000E+01
CC  1.96250E+03   7.77166E+01   1.04283E+02   Y  1.23054E+03   3.80000E+00  -9.05000E+01
CC  1.96350E+03   7.77166E+01   1.04283E+02   Y  1.22100E+03   3.80000E+00  -9.05000E+01
CC  1.96450E+03   7.77166E+01   1.04283E+02   Y  1.20600E+03   3.80000E+00  -9.05000E+01
CC  1.96550E+03   7.77166E+01   1.04283E+02   Y  1.19400E+03   3.80000E+00  -9.05000E+01
CC  1.96650E+03   7.77166E+01   1.04283E+02   Y  1.17800E+03   3.80000E+00  -9.05000E+01
CC  1.96750E+03   7.77166E+01   1.04283E+02   Y  1.16700E+03   3.80000E+00  -9.05000E+01
CC  1.96850E+03   7.77166E+01   1.04283E+02   Y  1.14200E+03   3.80000E+00  -9.05000E+01
CC  1.96950E+03   7.77166E+01   1.04283E+02   Y  1.13500E+03   3.80000E+00  -9.05000E+01
CC  1.97050E+03   7.77166E+01   1.04283E+02   Y  1.11500E+03   3.80000E+00  -9.05000E+01
CC  1.97150E+03   7.77166E+01   1.04283E+02   Y  1.09800E+03   3.80000E+00  -9.05000E+01
CC  1.97250E+03   7.77166E+01   1.04283E+02   Y  1.08200E+03   3.80000E+00  -9.05000E+01
CC  1.97350E+03   7.77166E+01   1.04283E+02   Y  1.06300E+03   3.80000E+00  -9.05000E+01
CC  1.97450E+03   7.77166E+01   1.04283E+02   Y  1.04100E+03   3.80000E+00  -9.05000E+01
CC  1.97550E+03   7.77166E+01   1.04283E+02   Y  1.02000E+03   3.80000E+00  -9.05000E+01
CC  1.97650E+03   7.77166E+01   1.04283E+02   Y  1.00300E+03   3.80000E+00  -9.05000E+01
CC  1.97750E+03   7.77166E+01   1.04283E+02   Y  9.85000E+02   3.80000E+00  -9.05000E+01
CC  1.97850E+03   7.77166E+01   1.04283E+02   Y  9.64000E+02   3.80000E+00  -9.05000E+01
CC  1.97950E+03   7.77166E+01   1.04283E+02   Y  9.44000E+02   3.80000E+00  -9.05000E+01
CC  1.98050E+03   7.77166E+01   1.04283E+02   Y  9.29000E+02   3.80000E+00  -9.05000E+01
CC  1.98150E+03   7.77166E+01   1.04283E+02   Y  9.13000E+02   3.80000E+00  -9.05000E+01
CC  1.98250E+03   7.77166E+01   1.04283E+02   Y  9.03000E+02   3.80000E+00  -9.05000E+01
CC  1.98350E+03   7.77166E+01   1.04283E+02   Y  8.92000E+02   3.80000E+00  -9.05000E+01
CC  1.98450E+03   7.77166E+01   1.04283E+02   Y  8.82000E+02   3.80000E+00  -9.05000E+01
CC  1.98550E+03   7.77166E+01   1.04283E+02   Y  8.50000E+02   3.80000E+00  -9.05000E+01
CC  1.98650E+03   7.77166E+01   1.04283E+02   Y  8.52000E+02   3.80000E+00  -9.05000E+01
CC  1.98750E+03   7.77166E+01   1.04283E+02   Y  8.39000E+02   3.80000E+00  -9.05000E+01
CC  1.98850E+03   7.77166E+01   1.04283E+02   Y  8.24000E+02   3.80000E+00  -9.05000E+01
# observatory_id year lat lon element value sigma bias
CC  1.93950E+03   7.77166E+01   1.04283E+02   Z  5.80230E+04   8.00000E+00  -1.10800E+02
CC  1.94050E+03   7.77166E+01   1.04283E+02   Z  5.80370E+04   8.00000E+00  -1.10800E+02
CC  1.94150E+03   7.77166E+01   1.04283E+02   Z  5.80730E+04   8.00000E+00  -1.10800E+02
CC  1.94250E+03   7.77166E+01   1.04283E+02   Z  5.81010E+04   8.00000E+00  -1.10800E+02
CC  1.94350E+03   7.77166E+01   1.04283E+02   Z  5.81160E+04   8.00000E+00  -1.10800E+02
CC  1.94450E+03   7.77166E+01   1.04283E+02   Z  5.81380E+04   8.00000E+00  -1.10800E+02
CC  1.94550E+03   7.77166E+01   1.04283E+02   Z  5.81580E+04   8.00000E+00  -1.10800E+02
CC  1.95450E+03   7.77166E+01   1.04283E+02   Z  5.84510E+04   8.00000E+00  -1.10800E+02
CC  1.95550E+03   7.77166E+01   1.04283E+02   Z  5.84930E+04   8.00000E+00  -1.10800E+02
CC  1.95650E+03   7.77166E+01   1.04283E+02   Z  5.85420E+04   8.00000E+00  -1.10800E+02
CC  1.95750E+03   7.77166E+01   1.04283E+02   Z  5.85720E+04   8.00000E+00  -1.10800E+02
CC  1.95850E+03   7.77166E+01   1.04283E+02   Z  5.86150E+04   8.00000E+00  -1.10800E+02
CC  1.95950E+03   7.77166E+01   1.04283E+02   Z  5.86610E+04   8.00000E+00  -1.10800E+02
CC  1.96050E+03   7.77166E+01   1.04283E+02   Z  5.86910E+04   8.00000E+00  -1.10800E+02
CC  1.96150E+03   7.77166E+01   1.04283E+02   Z  5.87240E+04   8.00000E+00  -1.10800E+02
CC  1.96250E+03   7.77166E+01   1.04283E+02   Z  5.87690E+04   8.00000E+00  -1.10800E+02
CC  1.96350E+03   7.77166E+01   1.04283E+02   Z  5.88150E+04   8.00000E+00  -1.10800E+02
CC  1.96450E+03   7.77166E+01   1.04283E+02   Z  5.88630E+04   8.00000E+00  -1.10800E+02
CC  1.96550E+03   7.77166E+01   1.04283E+02   Z  5.89030E+04   8.00000E+00  -1.10800E+02
CC  1.96650E+03   7.77166E+01   1.04283E+02   Z  5.89280E+04   8.00000E+00  -1.10800E+02
CC  1.96750E+03   7.77166E+01   1.04283E+02   Z  5.89400E+04   8.00000E+00  -1.10800E+02
CC  1.96850E+03   7.77166E+01   1.04283E+02   Z  5.89760E+04   8.00000E+00  -1.10800E+02
CC  1.96950E+03   7.77166E+01   1.04283E+02   Z  5.89950E+04   8.00000E+00  -1.10800E+02
CC  1.97050E+03   7.77166E+01   1.04283E+02   Z  5.90120E+04   8.00000E+00  -1.10800E+02
CC  1.97150E+03   7.77166E+01   1.04283E+02   Z  5.90300E+04   8.00000E+00  -1.10800E+02
CC  1.97250E+03   7.77166E+01   1.04283E+02   Z  5.90570E+04   8.00000E+00  -1.10800E+02
CC  1.97350E+03   7.77166E+01   1.04283E+02   Z  5.90860E+04   8.00000E+00  -1.10800E+02
CC  1.97450E+03   7.77166E+01   1.04283E+02   Z  5.91160E+04   8.00000E+00  -1.10800E+02
CC  1.97550E+03   7.77166E+01   1.04283E+02   Z  5.91310E+04   8.00000E+00  -1.10800E+02
CC  1.97650E+03   7.77166E+01   1.04283E+02   Z  5.91380E+04   8.00000E+00  -1.10800E+02
CC  1.97750E+03   7.77166E+01   1.04283E+02   Z  5.91420E+04   8.00000E+00  -1.10800E+02
CC  1.97850E+03   7.77166E+01   1.04283E+02   Z  5.91560E+04   8.00000E+00  -1.10800E+02
CC  1.97950E+03   7.77166E+01   1.04283E+02   Z  5.91550E+04   8.00000E+00  -1.10800E+02
CC  1.98050E+03   7.77166E+01   1.04283E+02   Z  5.91250E+04   8.00000E+00  -1.10800E+02
CC  1.98150E+03   7.77166E+01   1.04283E+02   Z  5.90880E+04   8.00000E+00  -1.10800E+02
CC  1.98250E+03   7.77166E+01   1.04283E+02   Z  5.90960E+04   8.00000E+00  -1.10800E+02
CC  1.98350E+03   7.77166E+01   1.04283E+02   Z  5.90290E+04   8.00000E+00  -1.10800E+02
CC  1.98450E+03   7.77166E+01   1.04283E+02   Z  5.89920E+04   8.00000E+00  -1.10800E+02
CC  1.98550E+03   7.77166E+01   1.04283E+02   Z  5.89300E+04   8.00000E+00  -1.10800E+02
CC  1.98650E+03   7.77166E+01   1.04283E+02   Z  5.88800E+04   8.00000E+00  -1.10800E+02
CC  1.98750E+03   7.77166E+01   1.04283E+02   Z  5.88300E+04   8.00000E+00  -1.10800E+02
CC  1.98850E+03   7.77166E+01   1.04283E+02   Z  5.87900E+04   8.00000E+00  -1.10800E+02
# observatory_id year lat lon element value sigma bias
CD  1.91250E+03  -6.70000E+01   1.42667E+02   X  3.09100E+03   3.30000E+00   6.12600E+02
CD  0.00000E+00  -6.70000E+01   1.42667E+02   X  4.42539E-39   3.30000E+00   6.12600E+02
# observatory_id year lat lon element value sigma bias
CD  1.91250E+03  -6.70000E+01   1.42667E+02   Y -3.58000E+02   1.70000E+00   5.76200E+02
CD  0.00000E+00  -6.70000E+01   1.42667E+02   Y  6.40969E-10   1.70000E+00   5.76200E+02
# observatory_id year lat lon element value sigma bias
CF3 1.93650E+03   4.80167E+01   2.26668E+00   X  1.97050E+04   3.70000E+00  -7.05000E+01
CF3 1.93750E+03   4.80167E+01   2.26668E+00   X  1.97150E+04   3.70000E+00  -7.05000E+01
CF3 1.93850E+03   4.80167E+01   2.26668E+00   X  1.97290E+04   3.70000E+00  -7.05000E+01
CF3 1.93950E+03   4.80167E+01   2.26668E+00   X  1.97470E+04   3.70000E+00  -7.05000E+01
CF3 1.94050E+03   4.80167E+01   2.26668E+00   X  1.97680E+04   3.70000E+00  -7.05000E+01
CF3 1.94150E+03   4.80167E+01   2.26668E+00   X  1.97840E+04   3.70000E+00  -7.05000E+01
CF3 1.94250E+03   4.80167E+01   2.26668E+00   X  1.98130E+04   3.70000E+00  -7.05000E+01
CF3 1.94350E+03   4.80167E+01   2.26668E+00   X  1.98200E+04   3.70000E+00  -7.05000E+01
CF3 1.94450E+03   4.80167E+01   2.26668E+00   X  1.98430E+04   3.70000E+00  -7.05000E+01
CF3 1.94550E+03   4.80167E+01   2.26668E+00   X  1.98570E+04   3.70000E+00  -7.05000E+01
CF3 1.94650E+03   4.80167E+01   2.26668E+00   X  1.98560E+04   3.70000E+00  -7.05000E+01
CF3 1.94750E+03   4.80167E+01   2.26668E+00   X  1.98730E+04   3.70000E+00  -7.05000E+01
CF3 1.94850E+03   4.80167E+01   2.26668E+00   X  1.98930E+04   3.70000E+00  -7.05000E+01
CF3 1.94950E+03   4.80167E+01   2.26668E+00   X  1.99110E+04   3.70000E+00  -7.05000E+01
CF3 1.95050E+03   4.80167E+01   2.26668E+00   X  1.99330E+04   3.70000E+00  -7.05000E+01
CF3 1.95150E+03   4.80167E+01   2.26668E+00   X  1.99590E+04   3.70000E+00  -7.05000E+01
CF3 1.95250E+03   4.80167E+01   2.26668E+00   X  1.99910E+04   3.70000E+00  -7.05000E+01
CF3 1.95350E+03   4.80167E+01   2.26668E+00   X  2.00230E+04   3.70000E+00  -7.05000E+01
CF3 1.95450E+03   4.80167E+01   2.26668E+00   X  2.00500E+04   3.70000E+00  -7.05000E+01
CF3 1.95550E+03   4.80167E+01   2.26668E+00   X  2.00730E+04   3.70000E+00  -7.05000E+01
CF3 1.95650E+03   4.80167E+01   2.26668E+00   X  2.00870E+04   3.70000E+00  -7.05000E+01
CF3 1.95750E+03   4.80167E+01   2.26668E+00   X  2.01130E+04   3.70000E+00  -7.05000E+01
CF3 1.95850E+03   4.80167E+01   2.26668E+00   X  2.01400E+04   3.70000E+00  -7.05000E+01
CF3 1.95950E+03   4.80167E+01   2.26668E+00   X  2.01620E+04   3.70000E+00  -7.05000E+01
CF3 1.96050E+03   4.80167E+01   2.26668E+00   X  2.01850E+04   3.70000E+00  -7.05000E+01
CF3 1.96150E+03   4.80167E+01   2.26668E+00   X  2.02250E+04   3.70000E+00  -7.05000E+01
CF3 1.96250E+03   4.80167E+01   2.26668E+00   X  2.02570E+04   3.70000E+00  -7.05000E+01
CF3 1.96350E+03   4.80167E+01   2.26668E+00   X  2.02850E+04   3.70000E+00  -7.05000E+01
CF3 1.96450E+03   4.80167E+01   2.26668E+00   X  2.03160E+04   3.70000E+00  -7.05000E+01
CF3 1.96550E+03   4.80167E+01   2.26668E+00   X  2.03460E+04   3.70000E+00  -7.05000E+01
CF3 1.96650E+03   4.80167E+01   2.26668E+00   X  2.03690E+04   3.70000E+00  -7.05000E+01
CF3 1.96750E+03   4.80167E+01   2.26668E+00   X  2.03910E+04   3.70000E+00  -7.05000E+01
CF3 1.96850E+03   4.80167E+01   2.26668E+00   X  2.04210E+04   3.70000E+00  -7.05000E+01
CF3 1.96950E+03   4.80167E+01   2.26668E+00   X  2.04550E+04   3.70000E+00  -7.05000E+01
CF3 1.97050E+03   4.80167E+01   2.26668E+00   X  2.04900E+04   3.70000E+00  -7.05000E+01
CF3 1.97150E+03   4.80167E+01   2.26668E+00   X  2.05350E+04   3.70000E+00  -7.05000E+01
CF3 1.97250E+03   4.80167E+01   2.26668E+00   X  2.05630E+04   3.70000E+00  -7.05000E+01
CF3 1.97350E+03   4.80167E+01   2.26668E+00   X  2.05970E+04   3.70000E+00  -7.05000E+01
CF3 1.97450E+03   4.80167E+01   2.26668E+00   X  2.06280E+04   3.70000E+00  -7.05000E+01
CF3 1.97550E+03   4.80167E+01   2.26668E+00   X  2.06650E+04   3.70000E+00  -7.05000E+01
CF3 1.97650E+03   4.80167E+01   2.26668E+00   X  2.06960E+04   3.70000E+00  -7.05000E+01
CF3 1.97750E+03   4.80167E+01   2.26668E+00   X  2.07270E+04   3.70000E+00  -7.05000E+01
CF3 1.97850E+03   4.80167E+01   2.26668E+00   X  2.07390E+04   3.70000E+00  -7.05000E+01
CF3 1.97950E+03   4.80167E+01   2.26668E+00   X  2.07630E+04   3.70000E+00  -7.05000E+01
CF3 1.98050E+03   4.80167E+01   2.26668E+00   X  2.07840E+04   3.70000E+00  -7.05000E+01
CF3 1.98150E+03   4.80167E+01   2.26668E+00   X  2.07910E+04   3.70000E+00  -7.05000E+01
CF3 1.98250E+03   4.80167E+01   2.26668E+00   X  2.07980E+04   3.70000E+00  -7.05000E+01
CF3 1.98350E+03   4.80167E+01   2.26668E+00   X  2.08160E+04   3.70000E+00  -7.05000E+01
CF3 1.98450E+03   4.80167E+01   2.26668E+00   X  2.08280E+04   3.70000E+00  -7.05000E+01
CF3 1.98550E+03   4.80167E+01   2.26668E+00   X  2.08390E+04   3.70000E+00  -7.05000E+01
CF3 1.98650E+03   4.80167E+01   2.26668E+00   X  2.08440E+04   3.70000E+00  -7.05000E+01
CF3 1.98750E+03   4.80167E+01   2.26668E+00   X  2.08550E+04   3.70000E+00  -7.05000E+01
CF3 1.98850E+03   4.80167E+01   2.26668E+00   X  2.08540E+04   3.70000E+00  -7.05000E+01
# observatory_id year lat lon element value sigma bias
CF3 1.93650E+03   4.80167E+01   2.26668E+00   Y -3.27400E+03   2.00000E+00   3.08000E+01
CF3 1.93750E+03   4.80167E+01   2.26668E+00   Y -3.21700E+03   2.00000E+00   3.08000E+01
CF3 1.93850E+03   4.80167E+01   2.26668E+00   Y -3.16500E+03   2.00000E+00   3.08000E+01
CF3 1.93950E+03   4.80167E+01   2.26668E+00   Y -3.11500E+03   2.00000E+00   3.08000E+01
CF3 1.94050E+03   4.80167E+01   2.26668E+00   Y -3.06800E+03   2.00000E+00   3.08000E+01
CF3 1.94150E+03   4.80167E+01   2.26668E+00   Y -3.01800E+03   2.00000E+00   3.08000E+01
CF3 1.94250E+03   4.80167E+01   2.26668E+00   Y -2.97200E+03   2.00000E+00   3.08000E+01
CF3 1.94350E+03   4.80167E+01   2.26668E+00   Y -2.92400E+03   2.00000E+00   3.08000E+01
CF3 1.94450E+03   4.80167E+01   2.26668E+00   Y -2.87800E+03   2.00000E+00   3.08000E+01
CF3 1.94550E+03   4.80167E+01   2.26668E+00   Y -2.83000E+03   2.00000E+00   3.08000E+01
CF3 1.94650E+03   4.80167E+01   2.26668E+00   Y -2.77900E+03   2.00000E+00   3.08000E+01
CF3 1.94750E+03   4.80167E+01   2.26668E+00   Y -2.73100E+03   2.00000E+00   3.08000E+01
CF3 1.94850E+03   4.80167E+01   2.26668E+00   Y -2.68800E+03   2.00000E+00   3.08000E+01
CF3 1.94950E+03   4.80167E+01   2.26668E+00   Y -2.64400E+03   2.00000E+00   3.08000E+01
CF3 1.95050E+03   4.80167E+01   2.26668E+00   Y -2.60100E+03   2.00000E+00   3.08000E+01
CF3 1.95150E+03   4.80167E+01   2.26668E+00   Y -2.55900E+03   2.00000E+00   3.08000E+01
CF3 1.95250E+03   4.80167E+01   2.26668E+00   Y -2.51600E+03   2.00000E+00   3.08000E+01
CF3 1.95350E+03   4.80167E+01   2.26668E+00   Y -2.47700E+03   2.00000E+00   3.08000E+01
CF3 1.95450E+03   4.80167E+01   2.26668E+00   Y -2.43800E+03   2.00000E+00   3.08000E+01
CF3 1.95550E+03   4.80167E+01   2.26668E+00   Y -2.40000E+03   2.00000E+00   3.08000E+01
CF3 1.95650E+03   4.80167E+01   2.26668E+00   Y -2.36000E+03   2.00000E+00   3.08000E+01
CF3 1.95750E+03   4.80167E+01   2.26668E+00   Y -2.32600E+03   2.00000E+00   3.08000E+01
CF3 1.95850E+03   4.80167E+01   2.26668E+00   Y -2.29300E+03   2.00000E+00   3.08000E+01
CF3 1.95950E+03   4.80167E+01   2.26668E+00   Y -2.26300E+03   2.00000E+00   3.08000E+01
CF3 1.96050E+03   4.80167E+01   2.26668E+00   Y -2.23500E+03   2.00000E+00   3.08000E+01
CF3 1.96150E+03   4.80167E+01   2.26668E+00   Y -2.20400E+03   2.00000E+00   3.08000E+01
CF3 1.96250E+03   4.80167E+01   2.26668E+00   Y -2.17300E+03   2.00000E+00   3.08000E+01
CF3 1.96350E+03   4.80167E+01   2.26668E+00   Y -2.14600E+03   2.00000E+00   3.08000E+01
CF3 1.96450E+03   4.80167E+01   2.26668E+00   Y -2.12300E+03   2.00000E+00   3.08000E+01
CF3 1.96550E+03   4.80167E+01   2.26668E+00   Y -2.09500E+03   2.00000E+00   3.08000E+01
CF3 1.96650E+03   4.80167E+01   2.26668E+00   Y -2.06400E+03   2.00000E+00   3.08000E+01
CF3 1.96750E+03   4.80167E+01   2.26668E+00   Y -2.03800E+03   2.00000E+00   3.08000E+01
CF3 1.96850E+03   4.80167E+01   2.26668E+00   Y -2.02600E+03   2.00000E+00   3.08000E+01
CF3 1.96950E+03   4.80167E+01   2.26668E+00   Y -2.00700E+03   2.00000E+00   3.08000E+01
CF3 1.97050E+03   4.80167E+01   2.26668E+00   Y -1.98500E+03   2.00000E+00   3.08000E+01
CF3 1.97150E+03   4.80167E+01   2.26668E+00   Y -1.96100E+03   2.00000E+00   3.08000E+01
CF3 1.97250E+03   4.80167E+01   2.26668E+00   Y -1.93400E+03   2.00000E+00   3.08000E+01
CF3 1.97350E+03   4.80167E+01   2.26668E+00   Y -1.90000E+03   2.00000E+00   3.08000E+01
CF3 1.97450E+03   4.80167E+01   2.26668E+00   Y -1.86400E+03   2.00000E+00   3.08000E+01
CF3 1.97550E+03   4.80167E+01   2.26668E+00   Y -1.82600E+03   2.00000E+00   3.08000E+01
CF3 1.97650E+03   4.80167E+01   2.26668E+00   Y -1.78100E+03   2.00000E+00   3.08000E+01
CF3 1.97750E+03   4.80167E+01   2.26668E+00   Y -1.73400E+03   2.00000E+00   3.08000E+01
CF3 1.97850E+03   4.80167E+01   2.26668E+00   Y -1.68100E+03   2.00000E+00   3.08000E+01
CF3 1.97950E+03   4.80167E+01   2.26668E+00   Y -1.62800E+03   2.00000E+00   3.08000E+01
CF3 1.98050E+03   4.80167E+01   2.26668E+00   Y -1.57900E+03   2.00000E+00   3.08000E+01
CF3 1.98150E+03   4.80167E+01   2.26668E+00   Y -1.52500E+03   2.00000E+00   3.08000E+01
CF3 1.98250E+03   4.80167E+01   2.26668E+00   Y -1.47400E+03   2.00000E+00   3.08000E+01
CF3 1.98350E+03   4.80167E+01   2.26668E+00   Y -1.42100E+03   2.00000E+00   3.08000E+01
CF3 1.98450E+03   4.80167E+01   2.26668E+00   Y -1.37100E+03   2.00000E+00   3.08000E+01
CF3 1.98550E+03   4.80167E+01   2.26668E+00   Y -1.32600E+03   2.00000E+00   3.08000E+01
CF3 1.98650E+03   4.80167E+01   2.26668E+00   Y -1.28000E+03   2.00000E+00   3.08000E+01
CF3 1.98750E+03   4.80167E+01   2.26668E+00   Y -1.23700E+03   2.00000E+00   3.08000E+01
CF3 1.98850E+03   4.80167E+01   2.26668E+00   Y -1.19200E+03   2.00000E+00   3.08000E+01
# observatory_id year lat lon element value sigma bias
CF3 1.93650E+03   4.80167E+01   2.26668E+00   Z  4.12910E+04   5.50000E+00   1.16100E+02
CF3 1.93750E+03   4.80167E+01   2.26668E+00   Z  4.13390E+04   5.50000E+00   1.16100E+02
CF3 1.93850E+03   4.80167E+01   2.26668E+00   Z  4.13820E+04   5.50000E+00   1.16100E+02
CF3 1.93950E+03   4.80167E+01   2.26668E+00   Z  4.14010E+04   5.50000E+00   1.16100E+02
CF3 1.94050E+03   4.80167E+01   2.26668E+00   Z  4.14300E+04   5.50000E+00   1.16100E+02
CF3 1.94150E+03   4.80167E+01   2.26668E+00   Z  4.14600E+04   5.50000E+00   1.16100E+02
CF3 1.94250E+03   4.80167E+01   2.26668E+00   Z  4.14650E+04   5.50000E+00   1.16100E+02
CF3 1.94350E+03   4.80167E+01   2.26668E+00   Z  4.14850E+04   5.50000E+00   1.16100E+02
CF3 1.94450E+03   4.80167E+01   2.26668E+00   Z  4.15280E+04   5.50000E+00   1.16100E+02
CF3 1.94550E+03   4.80167E+01   2.26668E+00   Z  4.15500E+04   5.50000E+00   1.16100E+02
CF3 1.94650E+03   4.80167E+01   2.26668E+00   Z  4.15750E+04   5.50000E+00   1.16100E+02
CF3 1.94750E+03   4.80167E+01   2.26668E+00   Z  4.15990E+04   5.50000E+00   1.16100E+02
CF3 1.94850E+03   4.80167E+01   2.26668E+00   Z  4.16120E+04   5.50000E+00   1.16100E+02
CF3 1.94950E+03   4.80167E+01   2.26668E+00   Z  4.16320E+04   5.50000E+00   1.16100E+02
CF3 1.95050E+03   4.80167E+01   2.26668E+00   Z  4.16320E+04   5.50000E+00   1.16100E+02
CF3 1.95150E+03   4.80167E+01   2.26668E+00   Z  4.16490E+04   5.50000E+00   1.16100E+02
CF3 1.95250E+03   4.80167E+01   2.26668E+00   Z  4.16700E+04   5.50000E+00   1.16100E+02
CF3 1.95350E+03   4.80167E+01   2.26668E+00   Z  4.16820E+04   5.50000E+00   1.16100E+02
CF3 1.95450E+03   4.80167E+01   2.26668E+00   Z  4.16850E+04   5.50000E+00   1.16100E+02
CF3 1.95550E+03   4.80167E+01   2.26668E+00   Z  4.17100E+04   5.50000E+00   1.16100E+02
CF3 1.95650E+03   4.80167E+01   2.26668E+00   Z  4.17450E+04   5.50000E+00   1.16100E+02
CF3 1.95750E+03   4.80167E+01   2.26668E+00   Z  4.17700E+04   5.50000E+00   1.16100E+02
CF3 1.95850E+03   4.80167E+01   2.26668E+00   Z  4.17850E+04   5.50000E+00   1.16100E+02
CF3 1.95950E+03   4.80167E+01   2.26668E+00   Z  4.17990E+04   5.50000E+00   1.16100E+02
CF3 1.96050E+03   4.80167E+01   2.26668E+00   Z  4.18280E+04   5.50000E+00   1.16100E+02
CF3 1.96150E+03   4.80167E+01   2.26668E+00   Z  4.18340E+04   5.50000E+00   1.16100E+02
CF3 1.96250E+03   4.80167E+01   2.26668E+00   Z  4.18410E+04   5.50000E+00   1.16100E+02
CF3 1.96350E+03   4.80167E+01   2.26668E+00   Z  4.18510E+04   5.50000E+00   1.16100E+02
CF3 1.96450E+03   4.80167E+01   2.26668E+00   Z  4.18620E+04   5.50000E+00   1.16100E+02
CF3 1.96550E+03   4.80167E+01   2.26668E+00   Z  4.18630E+04   5.50000E+00   1.16100E+02
CF3 1.96650E+03   4.80167E+01   2.26668E+00   Z  4.18770E+04   5.50000E+00   1.16100E+02
CF3 1.96750E+03   4.80167E+01   2.26668E+00   Z  4.18960E+04   5.50000E+00   1.16100E+02
CF3 1.96850E+03   4.80167E+01   2.26668E+00   Z  4.19160E+04   5.50000E+00   1.16100E+02
CF3 1.96950E+03   4.80167E+01   2.26668E+00   Z  4.19380E+04   5.50000E+00   1.16100E+02
CF3 1.97050E+03   4.80167E+01   2.26668E+00   Z  4.19590E+04   5.50000E+00   1.16100E+02
CF3 1.97150E+03   4.80167E+01   2.26668E+00   Z  4.19780E+04   5.50000E+00   1.16100E+02
CF3 1.97250E+03   4.80167E+01   2.26668E+00   Z  4.20000E+04   5.50000E+00   1.16100E+02
CF3 1.97350E+03   4.80167E+01   2.26668E+00   Z  4.20220E+04   5.50000E+00   1.16100E+02
CF3 1.97450E+03   4.80167E+01   2.26668E+00   Z  4.20450E+04   5.50000E+00   1.16100E+02
CF3 1.97550E+03   4.80167E+01   2.26668E+00   Z  4.20600E+04   5.50000E+00   1.16100E+02
CF3 1.97650E+03   4.80167E+01   2.26668E+00   Z  4.20730E+04   5.50000E+00   1.16100E+02
CF3 1.97750E+03   4.80167E+01   2.26668E+00   Z  4.20830E+04   5.50000E+00   1.16100E+02
CF3 1.97850E+03   4.80167E+01   2.26668E+00   Z  4.21050E+04   5.50000E+00   1.16100E+02
CF3 1.97950E+03   4.80167E+01   2.26668E+00   Z  4.21140E+04   5.50000E+00   1.16100E+02
CF3 1.98050E+03   4.80167E+01   2.26668E+00   Z  4.21160E+04   5.50000E+00   1.16100E+02
CF3 1.98150E+03   4.80167E+01   2.26668E+00   Z  4.21340E+04   5.50000E+00   1.16100E+02
CF3 1.98250E+03   4.80167E+01   2.26668E+00   Z  4.21520E+04   5.50000E+00   1.16100E+02
CF3 1.98350E+03   4.80167E+01   2.26668E+00   Z  4.21590E+04   5.50000E+00   1.16100E+02
CF3 1.98450E+03   4.80167E+01   2.26668E+00   Z  4.21700E+04   5.50000E+00   1.16100E+02
CF3 1.98550E+03   4.80167E+01   2.26668E+00   Z  4.21840E+04   5.50000E+00   1.16100E+02
CF3 1.98650E+03   4.80167E+01   2.26668E+00   Z  4.22040E+04   5.50000E+00   1.16100E+02
CF3 1.98750E+03   4.80167E+01   2.26668E+00   Z  4.22190E+04   5.50000E+00   1.16100E+02
CF3 1.98850E+03   4.80167E+01   2.26668E+00   Z  4.22470E+04   5.50000E+00   1.16100E+02
# observatory_id year lat lon element value sigma bias
CG  1.96550E+03   2.29667E+01   2.77850E+02   X  2.73840E+04   6.40000E+00  -4.50000E+00
CG  1.96650E+03   2.29667E+01   2.77850E+02   X  2.73850E+04   6.40000E+00  -4.50000E+00
CG  1.96750E+03   2.29667E+01   2.77850E+02   X  2.73900E+04   6.40000E+00  -4.50000E+00
CG  1.96850E+03   2.29667E+01   2.77850E+02   X  2.73990E+04   6.40000E+00  -4.50000E+00
CG  1.97050E+03   2.29667E+01   2.77850E+02   X  2.74010E+04   6.40000E+00  -4.50000E+00
CG  1.97150E+03   2.29667E+01   2.77850E+02   X  2.73950E+04   6.40000E+00  -4.50000E+00
CG  1.97250E+03   2.29667E+01   2.77850E+02   X  2.73820E+04   6.40000E+00  -4.50000E+00
CG  1.97350E+03   2.29667E+01   2.77850E+02   X  2.73420E+04   6.40000E+00  -4.50000E+00
CG  1.97450E+03   2.29667E+01   2.77850E+02   X  2.73060E+04   6.40000E+00  -4.50000E+00
CG  1.97550E+03   2.29667E+01   2.77850E+02   X  2.72690E+04   6.40000E+00  -4.50000E+00
CG  1.97650E+03   2.29667E+01   2.77850E+02   X  2.72240E+04   6.40000E+00  -4.50000E+00
CG  1.97750E+03   2.29667E+01   2.77850E+02   X  2.71750E+04   6.40000E+00  -4.50000E+00
CG  1.97850E+03   2.29667E+01   2.77850E+02   X  2.71070E+04   6.40000E+00  -4.50000E+00
CG  1.97950E+03   2.29667E+01   2.77850E+02   X  2.70750E+04   6.40000E+00  -4.50000E+00
# observatory_id year lat lon element value sigma bias
CG  1.96550E+03   2.29667E+01   2.77850E+02   Y  1.04000E+03   3.30000E+00   1.34000E+02
CG  1.96650E+03   2.29667E+01   2.77850E+02   Y  9.63000E+02   3.30000E+00   1.34000E+02
CG  1.96750E+03   2.29667E+01   2.77850E+02   Y  8.98000E+02   3.30000E+00   1.34000E+02
CG  1.96850E+03   2.29667E+01   2.77850E+02   Y  8.34000E+02   3.30000E+00   1.34000E+02
